row ID,row m/z,row retention time,Pooled_Urine_5_posneg_b.mzXML Peak area,Urine_05_Top10_POS.mzXML Peak area,Urine_05_Top10_posneg.mzXML Peak area,Urine_101_Top10_posneg.mzXML Peak area,Urine_14_Top10_posneg.mzXML Peak area,Urine_19_Top10_POS.mzXML Peak area,Urine_19_Top10_posneg.mzXML Peak area,Urine_20_Top10_POS.mzXML Peak area,Urine_20_Top10_posneg.mzXML Peak area,Urine_22_Top10_posneg.mzXML Peak area,Urine_23_Top10_posneg.mzXML Peak area,Urine_25_Top10_posneg.mzXML Peak area,Urine_37_Top10_POS.mzXML Peak area,Urine_37_Top10_posneg.mzXML Peak area,Urine_44_Top10_POS.mzXML Peak area,Urine_44_Top10_posneg.mzXML Peak area,Urine_60_Top10_posneg.mzXML Peak area,Urine_61_Top10_POS.mzXML Peak area,Urine_61_Top10_posneg.mzXML Peak area,Urine_64_Top10_POS.mzXML Peak area,Urine_64_Top10_posneg.mzXML Peak area,Urine_66_Top10_posneg.mzXML Peak area,Urine_67_Top10_posneg.mzXML Peak area,Urine_73_Top10_POS.mzXML Peak area,Urine_73_Top10_posneg.mzXML Peak area,Urine_74_Top10_POS.mzXML Peak area,Urine_74_Top10_posneg.mzXML Peak area,Urine_76_Top10_posneg.mzXML Peak area,Urine_84_Top10_posneg.mzXML Peak area,Urine_86_Top10_posneg.mzXML Peak area,Urine_87_Top10_POS.mzXML Peak area,Urine_87_Top10_posneg.mzXML Peak area,Urine_88_Top10_posneg.mzXML Peak area,Urine_90_Top10_POS.mzXML Peak area,Urine_90_Top10_posneg.mzXML Peak area,Urine_91_Top10_POS.mzXML Peak area,Urine_91_Top10_posneg.mzXML Peak area,Urine_95_Top10_posneg.mzXML Peak area,Urine_96_Top10_posneg.mzXML Peak area,
6552,282.8385314941406,1.2562333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2459926895325005E8,0,0,0,0,0,0,0,0,0,0,0,
6553,283.1649475097656,11.2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2145520827246006E9,0,0,0,0,0,0,0,0,0,0,0,
6554,284.1551818847656,11.932350000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5154564361230865E8,0,0,0,0,0,0,0,0,0,0,0,
6555,284.1685791015625,11.0959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.516167583343749E8,0,0,0,0,0,0,0,0,0,0,0,
6556,305.251708984375,22.441333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2279178805780086E8,0,0,0,0,0,0,0,0,0,0,3.3690412471664035E8,
6557,360.8137664794922,21.8465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1813942060351558E7,0,0,0,0,0,0,0,0,0,2.04131271407707E8,0,
6558,372.1896667480469,12.780333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1831237623551323E9,0,0,0,0,0,0,0,0,0,0,0,
6559,385.2082214355469,6.575616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.230065554820311E8,0,0,0,0,0,0,0,0,0,0,0,
6560,417.21343994140625,6.7173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3816139609196872E8,0,0,0,0,0,0,0,0,0,0,0,
6561,433.2083435058594,4.456266666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7833599011444995E9,0,0,0,0,0,0,0,0,0,0,0,
6562,438.2106628417969,10.747183333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.820494694748632E8,0,0,0,0,0,0,0,0,0,0,0,
6563,74.09645080566406,15.087433333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0268885382311721E8,0,0,0,0,0,0,0,0,0,0,
6564,86.09639739990234,14.11105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.101713246491914E9,0,0,0,0,0,0,0,0,0,0,
6565,96.04437255859375,6.572649999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2828231756833595E8,0,0,0,0,0,0,0,0,0,0,
6566,99.05530548095703,7.107200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7933624723378518E8,0,0,0,0,0,0,0,0,0,0,
6567,100.11209869384766,15.4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7021428273904693E8,0,0,0,0,0,0,0,0,0,0,
6568,113.07086944580078,10.0405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0554166824179685E8,0,0,0,0,0,0,0,0,0,0,
6569,132.06565856933594,10.3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.140735246010102E9,0,0,0,0,0,0,0,0,0,0,
6570,139.01788330078125,11.167316666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.519161284687032E8,0,0,0,0,0,0,0,0,0,0,
6571,142.08628845214844,5.327833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4764478423191014E8,0,0,0,0,0,0,0,0,0,0,
6572,152.02207946777344,23.26966666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1946193213028127E8,0,0,0,0,0,0,0,0,0,0,
6573,158.1400604248047,17.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2256650259046875E7,0,0,0,0,0,0,0,0,0,0,
6574,161.0919647216797,9.635150000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.321048420555783E8,0,0,0,0,0,0,0,0,0,0,
6575,169.05850219726562,10.591216666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78962612930281E8,0,0,0,0,0,0,0,0,0,0,
6576,171.15869140625,11.532316666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.989126991107498E8,0,0,0,0,0,0,0,0,0,0,
6577,172.06035614013672,7.644825000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9327088493115634E8,0,0,0,0,1.8814361457006252E8,0,0,0,0,0,
6578,176.09164428710938,9.438533333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4833300962379676E8,0,0,0,0,0,0,0,0,4.0550133359403116E8,0,
6579,178.0587615966797,10.659416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9482179720863277E8,0,0,0,0,0,0,0,0,0,0,
6580,185.04204813639322,10.077588888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.513810265692343E8,1.4328402471840632E8,0,0,0,0,0,0,2.0205975445713666E8,0,0,
6581,188.1202392578125,10.945133333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1390662366096017E9,0,0,0,0,0,0,0,0,0,0,
6582,189.1793975830078,10.729683333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944666085806248E8,0,0,0,0,0,0,0,0,0,0,
6583,194.11769104003906,7.514349999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6118606162675393E8,0,0,0,0,0,0,0,0,0,0,
6584,202.1298065185547,17.392166666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4246053493965635E8,0,0,0,0,0,0,0,0,0,0,
6585,208.15545654296875,8.39435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.850158541609068E8,0,0,0,0,0,0,0,0,0,0,
6586,225.1894989013672,11.532316666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6437633073437905E8,0,0,0,0,0,0,0,0,0,0,
6587,249.09530639648438,4.863158333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2902791370243746E8,0,0,0,0,0,0,0,0,1.004138638235937E8,0,
6588,260.13525390625,16.570066666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.391890585016877E8,0,0,0,0,0,0,0,0,0,0,
6589,262.1509704589844,16.076116666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6367850.133316381,0,0,0,0,0,0,0,0,0,0,
6590,268.1733703613281,11.184841666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7656920454867346E9,0,0,0,0,0,0,0,0,1.7922614600785165E9,0,
6591,274.1184997558594,6.846733333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.130029503389058E7,0,0,0,0,0,0,0,0,0,0,
6592,276.13006591796875,18.159666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7146197.222851558,0,0,0,0,0,0,0,0,0,0,
6593,278.1458435058594,16.68433333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0721000240713283E8,0,0,0,0,0,0,0,0,0,0,
6594,282.8393859863281,2.8686333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.100316076131015E8,0,0,0,0,0,0,0,0,0,0,
6595,283.1649627685547,12.015441666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.474674330479563E8,0,0,0,0,0,0,0,0,9.681961021736866E8,0,
6596,71.06012725830078,7.65045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0003917710311335E8,0,0,0,0,0,0,0,0,0,
6597,74.08940124511719,12.483483333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.972262596061715E7,0,0,0,0,0,0,0,0,0,
6598,86.09638214111328,14.848183333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.918382976275194E8,0,0,0,0,0,0,0,0,0,
6599,95.06037902832031,18.527833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52343507957422E7,0,0,0,0,0,0,0,0,0,
6600,111.05532836914062,13.784249999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4584905793619922E8,0,0,0,0,0,0,0,0,0,
6601,112.08692169189453,23.304444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9039100820649216E8,0,0,0,1.717914993911469E9,0,0,0,0,2.262189260561797E8,
6602,113.07097625732422,22.642666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1268956186644524E7,0,0,0,0,0,0,0,0,0,
6603,113.08217112223308,7.313488888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.719076970140274E8,0,0,0,0,1.3572297860017383E9,0,4.990816371180352E8,0,0,
6604,116.09307098388672,12.334816666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5371774545872343E9,0,0,0,0,0,0,0,0,0,
6605,117.0964126586914,12.408700000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9785352757968746E7,0,0,0,0,0,0,0,0,0,
6606,120.07673645019531,13.24825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.093455845821094E7,0,0,0,0,0,0,0,0,0,
6607,125.07091522216797,17.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3498337006441414E8,0,0,0,0,0,0,0,0,0,
6608,126.05501174926758,9.627266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.798416961126956E8,0,0,0,0,0,0,0,0,5.01692856626297E8,
6609,128.08177185058594,8.381499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.402600933147417E8,0,0,0,0,0,0,0,0,0,
6610,135.08424377441406,9.700566666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5935727928915626E8,0,0,0,0,0,0,0,0,0,
6611,137.10736083984375,16.03935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2191257493002735E8,0,0,0,0,0,0,0,0,0,
6612,138.0913543701172,15.821683333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.401670250718945E8,0,0,0,0,0,0,0,0,0,
6613,140.01287841796875,15.27035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.646996116934609E8,0,0,0,0,0,0,0,0,0,
6614,140.1308135986328,15.762133333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.826881431154692E7,0,0,0,0,0,0,0,0,0,
6615,142.04620361328125,15.157866666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.230432605669531E7,0,0,0,0,0,0,0,0,0,
6616,142.94805908203125,11.967866666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.498655680169141E7,0,0,0,0,0,0,0,0,0,
6617,144.04782104492188,16.139508333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6681836.496543003,0,0,0,0,3.6444295029882744E7,0,0,0,0,
6618,152.07052612304688,5.0949333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.951127802975818E8,0,0,0,0,0,0,0,0,0,
6619,159.02877807617188,4.350016666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8638950260279685E8,0,0,0,0,0,0,0,0,0,
6620,165.1350326538086,17.380666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.175294864957032E7,0,0,0,0,0,2006916.8751172076,0,0,0,
6621,167.11773681640625,15.21605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0315586652554674E7,0,0,0,0,0,0,0,0,0,
6622,169.0971221923828,16.03935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1036660536457E7,0,0,0,0,0,0,0,0,0,
6623,179.11782836914062,17.509166666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4028363611011725E7,0,0,0,0,0,0,0,0,0,
6624,180.10191345214844,9.241483333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6982851464122653E8,0,0,0,0,0,0,0,0,0,
6625,186.94386291503906,20.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2229585680390632E7,0,0,0,0,0,0,0,0,0,
6626,192.15948486328125,5.29595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4110129850125E8,0,0,0,0,0,0,0,0,0,
6627,193.14306640625,15.157866666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875825275551952E8,0,0,0,0,0,0,0,0,0,
6628,193.98789978027344,11.049650000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7252067554515623E7,0,0,0,0,0,0,0,0,0,
6629,195.0847625732422,4.69565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7786824778049216E8,0,0,0,0,0,0,0,0,0,
6630,198.9436798095703,11.896600000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.694536793875001E7,0,0,0,0,0,0,0,0,0,
6631,200.89404296875,3.111908333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.330589868209648E8,0,0,0,0,0,0,0,0,2.7840211669176173E8,
6632,216.86774698893228,22.145722222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.249101312093946E8,0,3.688041105243084E8,0,0,0,0,4.935363033826877E8,0,0,
6633,225.18922424316406,10.7775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.736590475147344E8,0,0,0,0,0,0,0,0,0,
6634,234.07701110839844,13.395383333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.040268118841797E8,0,0,0,0,0,0,0,0,0,
6635,291.154541015625,9.832433333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.961054975780467E7,0,0,0,0,0,0,0,0,0,
6636,298.164794921875,8.4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9840122207912403E8,0,0,0,0,0,0,0,0,0,
6637,433.20867919921875,6.3857333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0665125210509375E8,0,0,0,0,0,0,0,0,0,
6638,72.08081817626953,21.744666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.309557328535315E8,0,0,0,0,0,0,0,0,
6639,73.08415985107422,21.7345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4467824503705072E8,0,0,0,0,0,0,0,0,
6640,74.07127380371094,16.4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2753411462035114E8,0,0,0,0,0,0,0,0,
6641,74.10237121582031,17.701666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.753223143799845E8,0,0,0,0,0,0,0,0,
6642,75.09170532226562,12.964633333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.556821694332891E8,0,0,0,0,0,0,0,0,
6643,80.94780731201172,9.846925000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.911908207656713E8,0,0,9.115170025983597E8,0,0,0,0,0,
6644,81.01705169677734,22.108333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.948495202679689E7,0,0,0,0,0,0,0,0,
6645,81.04460906982422,5.7747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.418578686755196E8,0,0,0,0,0,0,0,0,
6646,82.94490051269531,10.056283333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9169970878246856E8,0,0,0,0,0,0,0,0,
6647,84.02488708496094,9.119275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3352392757328138E7,0,0,1.3847336981804628E7,0,0,0,0,0,
6648,84.05563354492188,18.808666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.643049419386714E7,0,0,0,0,0,0,0,0,
6649,86.09635162353516,4.851383333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7564696944970086E9,0,0,0,0,0,0,0,0,
6650,87.04407501220703,10.103433333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0701096483648464E7,0,0,0,0,0,0,0,0,
6651,87.09979248046875,3.3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3134239938387114E8,0,0,0,0,0,0,0,0,
6652,89.1072998046875,12.985199999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.228345730534531E8,0,0,0,0,0,0,0,0,
6653,90.09136199951172,18.533666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.562621121794254E8,0,0,0,0,0,0,0,0,
6654,93.05702209472656,20.9345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4174626394765656E7,0,0,0,0,0,0,0,0,
6655,94.06513977050781,17.764499999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.617958840109374E7,0,0,0,0,0,0,0,0,
6656,96.92188262939453,10.561583333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3278750693249235E8,0,0,0,0,0,0,0,0,
6657,97.03968048095703,2.5684166666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8336953596598837E8,0,0,0,0,0,0,0,0,
6658,97.075927734375,6.16695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55709272522578E7,0,0,0,0,0,0,0,0,
6659,97.99134063720703,20.842499999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0670135239776032E9,0,0,0,0,0,0,0,0,
6660,98.99559020996094,11.292233333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6627836674894525E7,0,0,0,0,0,0,0,0,
6661,100.02433013916016,21.076999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3698579977812512E7,0,0,0,0,0,0,0,0,
6662,102.09136962890625,17.788166666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.384289516392423E8,0,0,0,0,0,0,0,0,
6663,103.9552993774414,1.6605666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.032058743912265E8,0,0,0,0,0,0,0,0,
6664,104.1069107055664,15.8185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.945946631776162E9,0,0,0,0,0,0,0,0,
6665,105.085205078125,13.138033333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2557872028099999E8,0,0,0,0,0,0,0,0,
6666,105.11029052734375,15.8185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.487130918296248E8,0,0,0,0,0,0,0,0,
6667,106.1112060546875,15.938133333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9620521442992184E7,0,0,0,0,0,0,0,0,
6668,109.0760726928711,18.325833333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.397576024797929E8,0,0,0,0,0,0,0,0,
6669,109.10116577148438,4.141383333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.777288258388281E7,0,0,0,0,0,0,0,0,
6670,112.0504379272461,9.347175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.658962585932148E8,0,0,3.618572170228748E8,0,0,0,0,0,
6671,112.89574432373047,10.661933333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75921689860313E7,0,0,0,0,0,0,0,0,
6672,116.00193786621094,21.035833333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.928019181903124E7,0,0,0,0,0,0,0,0,
6673,119.0396728515625,20.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.099396092053531E7,0,0,0,0,0,0,0,0,
